timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1734008302849798408,2.7053470781976485,-0.6359042404079818,0.0,0.0,0.0,-0.48308310910529406,0.8755745026536363
1734008302949770130,2.737449037692896,-0.6868298617063845,0.0,0.0,0.0,-0.5032906029924676,0.8641172194439122
1734008303049874945,2.7669477148731736,-0.7388327682518087,0.0,0.0,0.0,-0.5230909232692498,0.8522768834089799
1734008303149816723,2.7943954201153054,-0.7928874671755791,0.0,0.0,0.0,-0.5428841289508568,0.839807610428287
1734008303249900908,2.818887620109736,-0.8472844474826383,0.0,0.0,0.0,-0.5620712915082988,0.8270887880162522
1734008303349799648,2.840916407885022,-0.9029181426374622,0.0,0.0,0.0,-0.5810174086561416,0.813891129598119
1734008303449902871,2.8603404561167336,-0.9594715783513104,0.0,0.0,0.0,-0.5996412241011263,0.8002689562631445
1734008303549768519,2.87731190883019,-1.0174659304321403,0.0,0.0,0.0,-0.6181369141024882,0.7860704519468044
1734008303649843463,2.8913799555126767,-1.075441009942781,0.0,0.0,0.0,-0.6360677786274094,0.7716331907013805
1734008303749797296,2.9028705928220933,-1.1345466754455384,0.0,0.0,0.0,-0.6538234310596125,0.7566471575294763
1734008303849967315,2.9115275348764538,-1.1936063494262854,0.0,0.0,0.0,-0.6710770990813165,0.741387568744314
1734008303949842981,2.917475866211626,-1.2532059615462376,0.0,0.0,0.0,-0.6880318205952943,0.7256805177544211
1734008304049991796,2.920659871978141,-1.312943436594457,0.0,0.0,0.0,-0.704599050992754,0.7096056491743217
1734008304149754796,2.921086131619458,-1.3731445282724968,0.0,0.0,0.0,-0.7208925101798072,0.6930468878558338
1734008304249979944,2.918720235218557,-1.4331884795252476,0.0,0.0,0.0,-0.7367677498214777,0.6761459035023405
1734008304349797000,2.913642080131632,-1.492257730507415,0.0,0.0,0.0,-0.7520424830404472,0.6591146362373989
1734008304449908185,2.9058084546334286,-1.5514786349042196,0.0,0.0,0.0,-0.76703501469318,0.6416052417449791
1734008304550198814,2.8953657958677326,-1.609651884967966,0.0,0.0,0.0,-0.7814673327275719,0.6239461578370802
1734008304649778870,2.8821836380267447,-1.6677191065648376,0.0,0.0,0.0,-0.795596560349219,0.6058268012893548
1734008304749966203,2.866324907728016,-1.7252026356654349,0.0,0.0,0.0,-0.8093252525759428,0.5873607371478675
1734008304849925592,2.847917517380003,-1.7816531846721284,0.0,0.0,0.0,-0.8225696005849189,0.5686644460431538
1734008304949974888,2.826961041972817,-1.8371548037716383,0.0,0.0,0.0,-0.8353713147626911,0.5496860617403836
1734008305049808425,2.8033023257091663,-1.8920658685836986,0.0,0.0,0.0,-0.8474226498280828,0.530918875684742
1734008305149778610,2.7850101618160346,-1.9297959083909626,0.0,0.0,0.0,-0.8553465793898289,0.518056202671215
1734008305249822314,2.7720237967001276,-1.9546406991169762,0.0,0.0,0.0,-0.8605355684451631,0.5093903566428796
1734008305349850869,2.765012835673642,-1.9674181167190954,0.0,0.0,0.0,-0.8631676605741335,0.5049174088293822
1734008305449820055,2.760553626894962,-1.9753486838341634,0.0,0.0,0.0,-0.8648181273117537,0.5020852583705195
1734008305549912129,2.756041123405223,-1.9832522858140194,0.0,0.0,0.0,-0.8662708624712224,0.4995746118783104
1734008305649833499,2.751479957665252,-1.9911345746229878,0.0,0.0,0.0,-0.8677173062371785,0.49705802121733705
1734008305749844147,2.7468785690382806,-1.9989809312451705,0.0,0.0,0.0,-0.8691730307066978,0.494508081523582
1734008305849865795,2.7446945693828875,-2.0026554968262262,0.0,0.0,0.0,-0.8698632308294538,0.49329297547293777
1734008305949807499,2.7193028279367355,-2.045106370896476,0.0,0.0,0.0,-0.8774347023159788,0.47969609459705803
1734008306049887147,2.6944109252504687,-2.0839258428205754,0.0,0.0,0.0,-0.8838645429368611,0.46774295263425797
1734008306149839943,2.6687324734874425,-2.1216762081449865,0.0,0.0,0.0,-0.8894870877795349,0.4569603053586624
1734008306249933036,2.6413353608460866,-2.1599190563745667,0.0,0.0,0.0,-0.8948943942663488,0.4462779661944613
1734008306349909036,2.6102664822983614,-2.2011642169620984,0.0,0.0,0.0,-0.9003300836914045,0.43520769800203263
1734008306449780332,2.575186671805275,-2.245419203736016,0.0,0.0,0.0,-0.9053769020947298,0.42460883781823255
1734008306549762887,2.5375970519263222,-2.2906187187089357,0.0,0.0,0.0,-0.9103116441182514,0.4139235564481998
1734008306649732517,2.498177839258618,-2.335810750777517,0.0,0.0,0.0,-0.9140221471224241,0.4056642880137634
1734008306749807035,2.4573847444956227,-2.3809027688122177,0.0,0.0,0.0,-0.9184352255960228,0.3955714049124164
1734008306849832813,2.4153722024039297,-2.4253348064590616,0.0,0.0,0.0,-0.92178229859961,0.3877078719711782
1734008306949793257,2.372457221446031,-2.469194726808888,0.0,0.0,0.0,-0.924551938094639,0.3810560506873587
1734008307049782887,2.3289889120620573,-2.512357933755441,0.0,0.0,0.0,-0.9263348809674419,0.37670105959903444
1734008307149821665,2.28475349397682,-2.555463668069151,0.0,0.0,0.0,-0.927604748676711,0.37356315427570713
1734008307249911739,2.240193304495437,-2.5983015987794467,0.0,0.0,0.0,-0.9289487738077985,0.37020828683457035
1734008307349850461,2.1949930661021715,-2.641130501640341,0.0,0.0,0.0,-0.9303741632338726,0.3666113969680587
1734008307449790164,2.150366775175416,-2.682764935453295,0.0,0.0,0.0,-0.9312701567507786,0.36432937727471304
1734008307549926924,2.109316087968471,-2.720688733630189,0.0,0.0,0.0,-0.9319376232088467,0.36261862396717265
1734008307649785590,2.091302739476371,-2.7372077626871114,0.0,0.0,0.0,-0.9321961830218114,0.36195341738898595
1734008307749789516,2.0818829567250967,-2.7458214084876675,0.0,0.0,0.0,-0.9322973629052176,0.361692724726358
1734008307849823479,2.0724645581444303,-2.7544241137878256,0.0,0.0,0.0,-0.9323815336342587,0.36147569176616545
1734008307949855423,2.0667519571390898,-2.759637091243579,0.0,0.0,0.0,-0.9324222782653695,0.3613705784847707
1734008308049772534,2.061561119314272,-2.7643717903396383,0.0,0.0,0.0,-0.9324686635514866,0.3612508705795801
1734008308149883534,2.056365941538111,-2.7691080050212835,0.0,0.0,0.0,-0.9325150350456148,0.36113115264938817
1734008308249813571,2.0511723351835176,-2.773840354611302,0.0,0.0,0.0,-0.9325520390580234,0.3610355861251393
1734008308349906942,2.0459760084156025,-2.7785732286802087,0.0,0.0,0.0,-0.9325890793266214,0.36093989682594607
1734008308449904905,2.043105657532172,-2.7811865001454055,0.0,0.0,0.0,-0.9326095940722793,0.36088688677248776
1734008308549847275,2.04310565723138,-2.781186500011758,0.0,0.0,0.0,-0.9326095316373918,0.36088704811766886
1734008308649787923,2.043105657767302,-2.781186499474914,0.0,0.0,0.0,-0.932609517595761,0.3608870844042523
1734008308749769423,2.043105657812216,-2.78118649952928,0.0,0.0,0.0,-0.9326095316339272,0.3608870481266222
1734008308849874923,2.043105657830419,-2.78118649953353,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
